station_id,stationname,date,daytype,rides
40160,LaSalle/Van Buren,01/31/2015,SATURDAY,507
40170,Ashland-Lake,01/01/2015,SUNDAY/HOLIDAY,833
40170,Ashland-Lake,01/02/2015,WEEKDAY,1548
40170,Ashland-Lake,01/03/2015,SATURDAY,993
40170,Ashland-Lake,01/04/2015,SUNDAY/HOLIDAY,716
40170,Ashland-Lake,01/05/2015,WEEKDAY,2251
40170,Ashland-Lake,01/06/2015,WEEKDAY,2250
40170,Ashland-Lake,01/07/2015,WEEKDAY,1608
40170,Ashland-Lake,01/08/2015,WEEKDAY,1784
40170,Ashland-Lake,01/09/2015,WEEKDAY,2015
40170,Ashland-Lake,01/10/2015,SATURDAY,1105
40170,Ashland-Lake,01/11/2015,SUNDAY/HOLIDAY,809
40170,Ashland-Lake,01/12/2015,WEEKDAY,2500
40170,Ashland-Lake,01/13/2015,WEEKDAY,2427
40170,Ashland-Lake,01/14/2015,WEEKDAY,2519
40170,Ashland-Lake,01/15/2015,WEEKDAY,2414
40170,Ashland-Lake,01/16/2015,WEEKDAY,2445
40170,Ashland-Lake,01/17/2015,SATURDAY,1298
40170,Ashland-Lake,01/18/2015,SUNDAY/HOLIDAY,879
40170,Ashland-Lake,01/19/2015,WEEKDAY,1551
40170,Ashland-Lake,01/20/2015,WEEKDAY,2552
40170,Ashland-Lake,01/21/2015,WEEKDAY,2469
40170,Ashland-Lake,01/22/2015,WEEKDAY,2579
40170,Ashland-Lake,01/23/2015,WEEKDAY,2367
40170,Ashland-Lake,01/24/2015,SATURDAY,1243
40170,Ashland-Lake,01/25/2015,SUNDAY/HOLIDAY,920
40170,Ashland-Lake,01/26/2015,WEEKDAY,2333
40170,Ashland-Lake,01/27/2015,WEEKDAY,2460
40170,Ashland-Lake,01/28/2015,WEEKDAY,2437
40170,Ashland-Lake,01/29/2015,WEEKDAY,2532
40170,Ashland-Lake,01/30/2015,WEEKDAY,2437
40170,Ashland-Lake,01/31/2015,SATURDAY,1225
40180,Oak Park-Forest Park,01/01/2015,SUNDAY/HOLIDAY,416
40180,Oak Park-Forest Park,01/02/2015,WEEKDAY,1242
40180,Oak Park-Forest Park,01/03/2015,SATURDAY,521
40180,Oak Park-Forest Park,01/04/2015,SUNDAY/HOLIDAY,411
40180,Oak Park-Forest Park,01/05/2015,WEEKDAY,1610
40180,Oak Park-Forest Park,01/06/2015,WEEKDAY,1696
40180,Oak Park-Forest Park,01/07/2015,WEEKDAY,1191
40180,Oak Park-Forest Park,01/08/2015,WEEKDAY,1440
40180,Oak Park-Forest Park,01/09/2015,WEEKDAY,1570
40180,Oak Park-Forest Park,01/10/2015,SATURDAY,567
40180,Oak Park-Forest Park,01/11/2015,SUNDAY/HOLIDAY,389
40180,Oak Park-Forest Park,01/12/2015,WEEKDAY,1851
40180,Oak Park-Forest Park,01/13/2015,WEEKDAY,1893
40180,Oak Park-Forest Park,01/14/2015,WEEKDAY,1891
40180,Oak Park-Forest Park,01/15/2015,WEEKDAY,1900
40180,Oak Park-Forest Park,01/16/2015,WEEKDAY,1876
40180,Oak Park-Forest Park,01/17/2015,SATURDAY,691
40180,Oak Park-Forest Park,01/18/2015,SUNDAY/HOLIDAY,526
40180,Oak Park-Forest Park,01/19/2015,WEEKDAY,1028
40180,Oak Park-Forest Park,01/20/2015,WEEKDAY,1945
40180,Oak Park-Forest Park,01/21/2015,WEEKDAY,1955
40180,Oak Park-Forest Park,01/22/2015,WEEKDAY,1954
40180,Oak Park-Forest Park,01/23/2015,WEEKDAY,1838
40180,Oak Park-Forest Park,01/24/2015,SATURDAY,669
40180,Oak Park-Forest Park,01/25/2015,SUNDAY/HOLIDAY,434
40180,Oak Park-Forest Park,01/26/2015,WEEKDAY,1839
40180,Oak Park-Forest Park,01/27/2015,WEEKDAY,1957
40180,Oak Park-Forest Park,01/28/2015,WEEKDAY,1863
40180,Oak Park-Forest Park,01/29/2015,WEEKDAY,1912
40180,Oak Park-Forest Park,01/30/2015,WEEKDAY,1846
40180,Oak Park-Forest Park,01/31/2015,SATURDAY,641
40190,Sox-35th-Dan Ryan,01/01/2015,SUNDAY/HOLIDAY,1862
40190,Sox-35th-Dan Ryan,01/02/2015,WEEKDAY,3201
40190,Sox-35th-Dan Ryan,01/03/2015,SATURDAY,2231
40190,Sox-35th-Dan Ryan,01/04/2015,SUNDAY/HOLIDAY,1808
40190,Sox-35th-Dan Ryan,01/05/2015,WEEKDAY,3675
40190,Sox-35th-Dan Ryan,01/06/2015,WEEKDAY,3858
40190,Sox-35th-Dan Ryan,01/07/2015,WEEKDAY,2482
40190,Sox-35th-Dan Ryan,01/08/2015,WEEKDAY,2752
40190,Sox-35th-Dan Ryan,01/09/2015,WEEKDAY,3709
40190,Sox-35th-Dan Ryan,01/10/2015,SATURDAY,2177
40190,Sox-35th-Dan Ryan,01/11/2015,SUNDAY/HOLIDAY,1953
40190,Sox-35th-Dan Ryan,01/12/2015,WEEKDAY,4566
40190,Sox-35th-Dan Ryan,01/13/2015,WEEKDAY,4687
40190,Sox-35th-Dan Ryan,01/14/2015,WEEKDAY,4661
40190,Sox-35th-Dan Ryan,01/15/2015,WEEKDAY,4841
40190,Sox-35th-Dan Ryan,01/16/2015,WEEKDAY,5026
40190,Sox-35th-Dan Ryan,01/17/2015,SATURDAY,2848
40190,Sox-35th-Dan Ryan,01/18/2015,SUNDAY/HOLIDAY,2133
40190,Sox-35th-Dan Ryan,01/19/2015,WEEKDAY,2986
40190,Sox-35th-Dan Ryan,01/20/2015,WEEKDAY,4864
40190,Sox-35th-Dan Ryan,01/21/2015,WEEKDAY,4793
40190,Sox-35th-Dan Ryan,01/22/2015,WEEKDAY,4866
40190,Sox-35th-Dan Ryan,01/23/2015,WEEKDAY,5065
40190,Sox-35th-Dan Ryan,01/24/2015,SATURDAY,3225
40190,Sox-35th-Dan Ryan,01/25/2015,SUNDAY/HOLIDAY,2044
40190,Sox-35th-Dan Ryan,01/26/2015,WEEKDAY,4715
40190,Sox-35th-Dan Ryan,01/27/2015,WEEKDAY,4877
40190,Sox-35th-Dan Ryan,01/28/2015,WEEKDAY,4804
40190,Sox-35th-Dan Ryan,01/29/2015,WEEKDAY,4784
40190,Sox-35th-Dan Ryan,01/30/2015,WEEKDAY,5068
40190,Sox-35th-Dan Ryan,01/31/2015,SATURDAY,3172
40200,Randolph/Wabash,01/01/2015,SUNDAY/HOLIDAY,2267
40200,Randolph/Wabash,01/02/2015,WEEKDAY,5352
40200,Randolph/Wabash,01/03/2015,SATURDAY,2749
40200,Randolph/Wabash,01/04/2015,SUNDAY/HOLIDAY,1921
40200,Randolph/Wabash,01/05/2015,WEEKDAY,6305
40200,Randolph/Wabash,01/06/2015,WEEKDAY,6371
40200,Randolph/Wabash,01/07/2015,WEEKDAY,5039
40200,Randolph/Wabash,01/08/2015,WEEKDAY,5609
40200,Randolph/Wabash,01/09/2015,WEEKDAY,6027
40200,Randolph/Wabash,01/10/2015,SATURDAY,2664
40200,Randolph/Wabash,01/11/2015,SUNDAY/HOLIDAY,2048
40200,Randolph/Wabash,01/12/2015,WEEKDAY,6728
40200,Randolph/Wabash,01/13/2015,WEEKDAY,6878
40200,Randolph/Wabash,01/14/2015,WEEKDAY,6972
40200,Randolph/Wabash,01/15/2015,WEEKDAY,7239
40200,Randolph/Wabash,01/16/2015,WEEKDAY,7145
40200,Randolph/Wabash,01/17/2015,SATURDAY,4280
40200,Randolph/Wabash,01/18/2015,SUNDAY/HOLIDAY,2798
40200,Randolph/Wabash,01/19/2015,WEEKDAY,5267
40200,Randolph/Wabash,01/20/2015,WEEKDAY,7014
40200,Randolph/Wabash,01/21/2015,WEEKDAY,7064
40200,Randolph/Wabash,01/22/2015,WEEKDAY,7085
40200,Randolph/Wabash,01/23/2015,WEEKDAY,7111
40200,Randolph/Wabash,01/24/2015,SATURDAY,4197
40200,Randolph/Wabash,01/25/2015,SUNDAY/HOLIDAY,2179
40200,Randolph/Wabash,01/26/2015,WEEKDAY,6767
40200,Randolph/Wabash,01/27/2015,WEEKDAY,7341
40200,Randolph/Wabash,01/28/2015,WEEKDAY,7368
40200,Randolph/Wabash,01/29/2015,WEEKDAY,7190
40200,Randolph/Wabash,01/30/2015,WEEKDAY,7006
40200,Randolph/Wabash,01/31/2015,SATURDAY,3700
40210,Damen-Cermak,01/01/2015,SUNDAY/HOLIDAY,451
40210,Damen-Cermak,01/02/2015,WEEKDAY,1169
40210,Damen-Cermak,01/03/2015,SATURDAY,702
40210,Damen-Cermak,01/04/2015,SUNDAY/HOLIDAY,533
40210,Damen-Cermak,01/05/2015,WEEKDAY,1329
40210,Damen-Cermak,01/06/2015,WEEKDAY,1380
40210,Damen-Cermak,01/07/2015,WEEKDAY,983
40210,Damen-Cermak,01/08/2015,WEEKDAY,1160
40210,Damen-Cermak,01/09/2015,WEEKDAY,1346
40210,Damen-Cermak,01/10/2015,SATURDAY,761
40210,Damen-Cermak,01/11/2015,SUNDAY/HOLIDAY,549
40210,Damen-Cermak,01/12/2015,WEEKDAY,1484
40210,Damen-Cermak,01/13/2015,WEEKDAY,1492
40210,Damen-Cermak,01/14/2015,WEEKDAY,1543
40210,Damen-Cermak,01/15/2015,WEEKDAY,1611
40210,Damen-Cermak,01/16/2015,WEEKDAY,1534
40210,Damen-Cermak,01/17/2015,SATURDAY,801
40210,Damen-Cermak,01/18/2015,SUNDAY/HOLIDAY,637
40210,Damen-Cermak,01/19/2015,WEEKDAY,977
40210,Damen-Cermak,01/20/2015,WEEKDAY,1560
40210,Damen-Cermak,01/21/2015,WEEKDAY,1529
40210,Damen-Cermak,01/22/2015,WEEKDAY,1634
40210,Damen-Cermak,01/23/2015,WEEKDAY,1575
40210,Damen-Cermak,01/24/2015,SATURDAY,873
40210,Damen-Cermak,01/25/2015,SUNDAY/HOLIDAY,598
40210,Damen-Cermak,01/26/2015,WEEKDAY,1414
40210,Damen-Cermak,01/27/2015,WEEKDAY,1578
40210,Damen-Cermak,01/28/2015,WEEKDAY,1623
40210,Damen-Cermak,01/29/2015,WEEKDAY,1631
40210,Damen-Cermak,01/30/2015,WEEKDAY,1688
40210,Damen-Cermak,01/31/2015,SATURDAY,922
40220,Western-Forest Park,01/01/2015,SUNDAY/HOLIDAY,673
40220,Western-Forest Park,01/02/2015,WEEKDAY,1067
40220,Western-Forest Park,01/03/2015,SATURDAY,826
40220,Western-Forest Park,01/04/2015,SUNDAY/HOLIDAY,687
40220,Western-Forest Park,01/05/2015,WEEKDAY,1421
40220,Western-Forest Park,01/06/2015,WEEKDAY,1447
40220,Western-Forest Park,01/07/2015,WEEKDAY,925
40220,Western-Forest Park,01/08/2015,WEEKDAY,1055
40220,Western-Forest Park,01/09/2015,WEEKDAY,1349
40220,Western-Forest Park,01/10/2015,SATURDAY,839
40220,Western-Forest Park,01/11/2015,SUNDAY/HOLIDAY,729
40220,Western-Forest Park,01/12/2015,WEEKDAY,1687
40220,Western-Forest Park,01/13/2015,WEEKDAY,1658
40220,Western-Forest Park,01/14/2015,WEEKDAY,1724
40220,Western-Forest Park,01/15/2015,WEEKDAY,1761
40220,Western-Forest Park,01/16/2015,WEEKDAY,1779
40220,Western-Forest Park,01/17/2015,SATURDAY,1036
40220,Western-Forest Park,01/18/2015,SUNDAY/HOLIDAY,850
40220,Western-Forest Park,01/19/2015,WEEKDAY,1008
40220,Western-Forest Park,01/20/2015,WEEKDAY,1711
40220,Western-Forest Park,01/21/2015,WEEKDAY,1805
40220,Western-Forest Park,01/22/2015,WEEKDAY,1719
40220,Western-Forest Park,01/23/2015,WEEKDAY,1777
40220,Western-Forest Park,01/24/2015,SATURDAY,1007
40220,Western-Forest Park,01/25/2015,SUNDAY/HOLIDAY,718
40220,Western-Forest Park,01/26/2015,WEEKDAY,1787
40220,Western-Forest Park,01/27/2015,WEEKDAY,1810
40220,Western-Forest Park,01/28/2015,WEEKDAY,1810
40220,Western-Forest Park,01/29/2015,WEEKDAY,1774
40220,Western-Forest Park,01/30/2015,WEEKDAY,1785
40220,Western-Forest Park,01/31/2015,SATURDAY,1105
40230,Cumberland,01/01/2015,SUNDAY/HOLIDAY,1053
40230,Cumberland,01/02/2015,WEEKDAY,2840
40230,Cumberland,01/03/2015,SATURDAY,1366
40230,Cumberland,01/04/2015,SUNDAY/HOLIDAY,1092
40230,Cumberland,01/05/2015,WEEKDAY,3896
40230,Cumberland,01/06/2015,WEEKDAY,4085
40230,Cumberland,01/07/2015,WEEKDAY,3075
40230,Cumberland,01/08/2015,WEEKDAY,3593
40230,Cumberland,01/09/2015,WEEKDAY,3655
40230,Cumberland,01/10/2015,SATURDAY,1347
40230,Cumberland,01/11/2015,SUNDAY/HOLIDAY,1060
40230,Cumberland,01/12/2015,WEEKDAY,4406
40230,Cumberland,01/13/2015,WEEKDAY,4463
40230,Cumberland,01/14/2015,WEEKDAY,4320
40230,Cumberland,01/15/2015,WEEKDAY,4439
40230,Cumberland,01/16/2015,WEEKDAY,4193
40230,Cumberland,01/17/2015,SATURDAY,1749
40230,Cumberland,01/18/2015,SUNDAY/HOLIDAY,1225
40230,Cumberland,01/19/2015,WEEKDAY,2726
40230,Cumberland,01/20/2015,WEEKDAY,4474
40230,Cumberland,01/21/2015,WEEKDAY,4518
40230,Cumberland,01/22/2015,WEEKDAY,4418
40230,Cumberland,01/23/2015,WEEKDAY,4189
40230,Cumberland,01/24/2015,SATURDAY,1574
40230,Cumberland,01/25/2015,SUNDAY/HOLIDAY,1113
40230,Cumberland,01/26/2015,WEEKDAY,4342
40230,Cumberland,01/27/2015,WEEKDAY,4593
40230,Cumberland,01/28/2015,WEEKDAY,4484
40230,Cumberland,01/29/2015,WEEKDAY,4378
40230,Cumberland,01/30/2015,WEEKDAY,4170
40230,Cumberland,01/31/2015,SATURDAY,1666
40240,79th,01/01/2015,SUNDAY/HOLIDAY,3641
40240,79th,01/02/2015,WEEKDAY,6181
40240,79th,01/03/2015,SATURDAY,4522
40240,79th,01/04/2015,SUNDAY/HOLIDAY,3868
40240,79th,01/05/2015,WEEKDAY,6752
40240,79th,01/06/2015,WEEKDAY,6734
40240,79th,01/07/2015,WEEKDAY,4689
40240,79th,01/08/2015,WEEKDAY,5087
40240,79th,01/09/2015,WEEKDAY,6551
40240,79th,01/10/2015,SATURDAY,4463
40240,79th,01/11/2015,SUNDAY/HOLIDAY,3910
40240,79th,01/12/2015,WEEKDAY,7395
40240,79th,01/13/2015,WEEKDAY,7167
40240,79th,01/14/2015,WEEKDAY,7084
40240,79th,01/15/2015,WEEKDAY,7433
40240,79th,01/16/2015,WEEKDAY,7721
40240,79th,01/17/2015,SATURDAY,5071
40240,79th,01/18/2015,SUNDAY/HOLIDAY,4096
40240,79th,01/19/2015,WEEKDAY,5299
40240,79th,01/20/2015,WEEKDAY,7574
40240,79th,01/21/2015,WEEKDAY,7609
40240,79th,01/22/2015,WEEKDAY,7686
40240,79th,01/23/2015,WEEKDAY,7818
40240,79th,01/24/2015,SATURDAY,5162
40240,79th,01/25/2015,SUNDAY/HOLIDAY,3858
40240,79th,01/26/2015,WEEKDAY,7491
40240,79th,01/27/2015,WEEKDAY,7712
40240,79th,01/28/2015,WEEKDAY,7594
40240,79th,01/29/2015,WEEKDAY,7590
40240,79th,01/30/2015,WEEKDAY,7919
40240,79th,01/31/2015,SATURDAY,5170
40250,Kedzie-Homan-Forest Park,01/01/2015,SUNDAY/HOLIDAY,1151
40250,Kedzie-Homan-Forest Park,01/02/2015,WEEKDAY,1854
40250,Kedzie-Homan-Forest Park,01/03/2015,SATURDAY,1392
40250,Kedzie-Homan-Forest Park,01/04/2015,SUNDAY/HOLIDAY,1159
40250,Kedzie-Homan-Forest Park,01/05/2015,WEEKDAY,1959
40250,Kedzie-Homan-Forest Park,01/06/2015,WEEKDAY,2208
40250,Kedzie-Homan-Forest Park,01/07/2015,WEEKDAY,1466
40250,Kedzie-Homan-Forest Park,01/08/2015,WEEKDAY,1552
40250,Kedzie-Homan-Forest Park,01/09/2015,WEEKDAY,1997
40250,Kedzie-Homan-Forest Park,01/10/2015,SATURDAY,1361
40250,Kedzie-Homan-Forest Park,01/11/2015,SUNDAY/HOLIDAY,1203
40250,Kedzie-Homan-Forest Park,01/12/2015,WEEKDAY,2332
40250,Kedzie-Homan-Forest Park,01/13/2015,WEEKDAY,2335
40250,Kedzie-Homan-Forest Park,01/14/2015,WEEKDAY,2422
40250,Kedzie-Homan-Forest Park,01/15/2015,WEEKDAY,2468
40250,Kedzie-Homan-Forest Park,01/16/2015,WEEKDAY,2400
40250,Kedzie-Homan-Forest Park,01/17/2015,SATURDAY,1553
40250,Kedzie-Homan-Forest Park,01/18/2015,SUNDAY/HOLIDAY,1262
40250,Kedzie-Homan-Forest Park,01/19/2015,WEEKDAY,1559
40250,Kedzie-Homan-Forest Park,01/20/2015,WEEKDAY,2516
40250,Kedzie-Homan-Forest Park,01/21/2015,WEEKDAY,2513
40250,Kedzie-Homan-Forest Park,01/22/2015,WEEKDAY,2460
40250,Kedzie-Homan-Forest Park,01/23/2015,WEEKDAY,2425
40250,Kedzie-Homan-Forest Park,01/24/2015,SATURDAY,1550
40250,Kedzie-Homan-Forest Park,01/25/2015,SUNDAY/HOLIDAY,1167
40250,Kedzie-Homan-Forest Park,01/26/2015,WEEKDAY,2336
40250,Kedzie-Homan-Forest Park,01/27/2015,WEEKDAY,2456
40250,Kedzie-Homan-Forest Park,01/28/2015,WEEKDAY,2485
40250,Kedzie-Homan-Forest Park,01/29/2015,WEEKDAY,2470
40250,Kedzie-Homan-Forest Park,01/30/2015,WEEKDAY,2540
40250,Kedzie-Homan-Forest Park,01/31/2015,SATURDAY,1634
40260,State/Lake,01/01/2015,SUNDAY/HOLIDAY,3566
40260,State/Lake,01/02/2015,WEEKDAY,6349
40260,State/Lake,01/03/2015,SATURDAY,3928
40260,State/Lake,01/04/2015,SUNDAY/HOLIDAY,2953
40260,State/Lake,01/05/2015,WEEKDAY,7489
40260,State/Lake,01/06/2015,WEEKDAY,7886
40260,State/Lake,01/07/2015,WEEKDAY,5807
40260,State/Lake,01/08/2015,WEEKDAY,6660
40260,State/Lake,01/09/2015,WEEKDAY,7311
40260,State/Lake,01/10/2015,SATURDAY,3727
40260,State/Lake,01/11/2015,SUNDAY/HOLIDAY,2952
40260,State/Lake,01/12/2015,WEEKDAY,9815
40260,State/Lake,01/13/2015,WEEKDAY,9800
40260,State/Lake,01/14/2015,WEEKDAY,9935
40260,State/Lake,01/15/2015,WEEKDAY,10061
40260,State/Lake,01/16/2015,WEEKDAY,8765
40260,State/Lake,01/17/2015,SATURDAY,6149
40260,State/Lake,01/18/2015,SUNDAY/HOLIDAY,4764
40260,State/Lake,01/19/2015,WEEKDAY,5603
40260,State/Lake,01/20/2015,WEEKDAY,9919
40260,State/Lake,01/21/2015,WEEKDAY,9893
40260,State/Lake,01/22/2015,WEEKDAY,9939
40260,State/Lake,01/23/2015,WEEKDAY,8685
40260,State/Lake,01/24/2015,SATURDAY,6254
40260,State/Lake,01/25/2015,SUNDAY/HOLIDAY,3269
40260,State/Lake,01/26/2015,WEEKDAY,9528
40260,State/Lake,01/27/2015,WEEKDAY,10037
40260,State/Lake,01/28/2015,WEEKDAY,9835
40260,State/Lake,01/29/2015,WEEKDAY,9923
40260,State/Lake,01/30/2015,WEEKDAY,8659
40260,State/Lake,01/31/2015,SATURDAY,5401
40270,Main,01/01/2015,SUNDAY/HOLIDAY,468
40270,Main,01/02/2015,WEEKDAY,901
40270,Main,01/03/2015,SATURDAY,675
40270,Main,01/04/2015,SUNDAY/HOLIDAY,586
40270,Main,01/05/2015,WEEKDAY,1122
40270,Main,01/06/2015,WEEKDAY,1178
40270,Main,01/07/2015,WEEKDAY,871
40270,Main,01/08/2015,WEEKDAY,1030
40270,Main,01/09/2015,WEEKDAY,1170
40270,Main,01/10/2015,SATURDAY,743
40270,Main,01/11/2015,SUNDAY/HOLIDAY,523
40270,Main,01/12/2015,WEEKDAY,1274
40270,Main,01/13/2015,WEEKDAY,1241
40270,Main,01/14/2015,WEEKDAY,1202
40270,Main,01/15/2015,WEEKDAY,1260
40270,Main,01/16/2015,WEEKDAY,1291
40270,Main,01/17/2015,SATURDAY,960
40270,Main,01/18/2015,SUNDAY/HOLIDAY,625
40270,Main,01/19/2015,WEEKDAY,991
40270,Main,01/20/2015,WEEKDAY,1199
40270,Main,01/21/2015,WEEKDAY,1208
40270,Main,01/22/2015,WEEKDAY,1339
40270,Main,01/23/2015,WEEKDAY,1302
40270,Main,01/24/2015,SATURDAY,919
40270,Main,01/25/2015,SUNDAY/HOLIDAY,548
40270,Main,01/26/2015,WEEKDAY,1177
40270,Main,01/27/2015,WEEKDAY,1220
40270,Main,01/28/2015,WEEKDAY,1156
40270,Main,01/29/2015,WEEKDAY,1234
40270,Main,01/30/2015,WEEKDAY,1233
40270,Main,01/31/2015,SATURDAY,944
40280,Central-Lake,01/01/2015,SUNDAY/HOLIDAY,985
40280,Central-Lake,01/02/2015,WEEKDAY,1838
40280,Central-Lake,01/03/2015,SATURDAY,1280
40280,Central-Lake,01/04/2015,SUNDAY/HOLIDAY,1012
40280,Central-Lake,01/05/2015,WEEKDAY,1960
40280,Central-Lake,01/06/2015,WEEKDAY,1913
40280,Central-Lake,01/07/2015,WEEKDAY,1326
40280,Central-Lake,01/08/2015,WEEKDAY,1539
40280,Central-Lake,01/09/2015,WEEKDAY,1944
40280,Central-Lake,01/10/2015,SATURDAY,1183
40280,Central-Lake,01/11/2015,SUNDAY/HOLIDAY,1028
40280,Central-Lake,01/12/2015,WEEKDAY,2112
40280,Central-Lake,01/13/2015,WEEKDAY,2164
40280,Central-Lake,01/14/2015,WEEKDAY,2196
40280,Central-Lake,01/15/2015,WEEKDAY,2220
40280,Central-Lake,01/16/2015,WEEKDAY,2316
40280,Central-Lake,01/17/2015,SATURDAY,1551
40280,Central-Lake,01/18/2015,SUNDAY/HOLIDAY,1090
40280,Central-Lake,01/19/2015,WEEKDAY,1564
40280,Central-Lake,01/20/2015,WEEKDAY,2333
40280,Central-Lake,01/21/2015,WEEKDAY,2360
40280,Central-Lake,01/22/2015,WEEKDAY,2353
40280,Central-Lake,01/23/2015,WEEKDAY,2319
40280,Central-Lake,01/24/2015,SATURDAY,1527
40280,Central-Lake,01/25/2015,SUNDAY/HOLIDAY,1054
40280,Central-Lake,01/26/2015,WEEKDAY,2267
40280,Central-Lake,01/27/2015,WEEKDAY,2295
40280,Central-Lake,01/28/2015,WEEKDAY,2386
40280,Central-Lake,01/29/2015,WEEKDAY,2225
40280,Central-Lake,01/30/2015,WEEKDAY,2513
40280,Central-Lake,01/31/2015,SATURDAY,1567
40290,Ashland/63rd,01/01/2015,SUNDAY/HOLIDAY,547
40290,Ashland/63rd,01/02/2015,WEEKDAY,1169
40290,Ashland/63rd,01/03/2015,SATURDAY,761
40290,Ashland/63rd,01/04/2015,SUNDAY/HOLIDAY,575
40290,Ashland/63rd,01/05/2015,WEEKDAY,1229
40290,Ashland/63rd,01/06/2015,WEEKDAY,1216
40290,Ashland/63rd,01/07/2015,WEEKDAY,874
40290,Ashland/63rd,01/08/2015,WEEKDAY,915
40290,Ashland/63rd,01/09/2015,WEEKDAY,1149
40290,Ashland/63rd,01/10/2015,SATURDAY,689
40290,Ashland/63rd,01/11/2015,SUNDAY/HOLIDAY,509
40290,Ashland/63rd,01/12/2015,WEEKDAY,1324
40290,Ashland/63rd,01/13/2015,WEEKDAY,1323
40290,Ashland/63rd,01/14/2015,WEEKDAY,1343
40290,Ashland/63rd,01/15/2015,WEEKDAY,1299
40290,Ashland/63rd,01/16/2015,WEEKDAY,1364
40290,Ashland/63rd,01/17/2015,SATURDAY,836
40290,Ashland/63rd,01/18/2015,SUNDAY/HOLIDAY,595
40290,Ashland/63rd,01/19/2015,WEEKDAY,877
40290,Ashland/63rd,01/20/2015,WEEKDAY,1423
40290,Ashland/63rd,01/21/2015,WEEKDAY,1450
40290,Ashland/63rd,01/22/2015,WEEKDAY,1399
40290,Ashland/63rd,01/23/2015,WEEKDAY,1404
40290,Ashland/63rd,01/24/2015,SATURDAY,816
40290,Ashland/63rd,01/25/2015,SUNDAY/HOLIDAY,553
40290,Ashland/63rd,01/26/2015,WEEKDAY,1361
40290,Ashland/63rd,01/27/2015,WEEKDAY,1387
40290,Ashland/63rd,01/28/2015,WEEKDAY,1444
40290,Ashland/63rd,01/29/2015,WEEKDAY,1353
40290,Ashland/63rd,01/30/2015,WEEKDAY,1479
40290,Ashland/63rd,01/31/2015,SATURDAY,816
40300,Indiana,01/01/2015,SUNDAY/HOLIDAY,319
40300,Indiana,01/02/2015,WEEKDAY,670
40300,Indiana,01/03/2015,SATURDAY,400
40300,Indiana,01/04/2015,SUNDAY/HOLIDAY,374
40300,Indiana,01/05/2015,WEEKDAY,773
40300,Indiana,01/06/2015,WEEKDAY,838
40300,Indiana,01/07/2015,WEEKDAY,524
40300,Indiana,01/08/2015,WEEKDAY,550
40300,Indiana,01/09/2015,WEEKDAY,724
40300,Indiana,01/10/2015,SATURDAY,348
40300,Indiana,01/11/2015,SUNDAY/HOLIDAY,368
40300,Indiana,01/12/2015,WEEKDAY,907
40300,Indiana,01/13/2015,WEEKDAY,916
40300,Indiana,01/14/2015,WEEKDAY,924
40300,Indiana,01/15/2015,WEEKDAY,946
40300,Indiana,01/16/2015,WEEKDAY,898
40300,Indiana,01/17/2015,SATURDAY,368
40300,Indiana,01/18/2015,SUNDAY/HOLIDAY,358
40300,Indiana,01/19/2015,WEEKDAY,511
40300,Indiana,01/20/2015,WEEKDAY,999
40300,Indiana,01/21/2015,WEEKDAY,953
40300,Indiana,01/22/2015,WEEKDAY,940
40300,Indiana,01/23/2015,WEEKDAY,908
40300,Indiana,01/24/2015,SATURDAY,433
40300,Indiana,01/25/2015,SUNDAY/HOLIDAY,310
40300,Indiana,01/26/2015,WEEKDAY,882
40300,Indiana,01/27/2015,WEEKDAY,1015
40300,Indiana,01/28/2015,WEEKDAY,966
40300,Indiana,01/29/2015,WEEKDAY,998
40300,Indiana,01/30/2015,WEEKDAY,970
40300,Indiana,01/31/2015,SATURDAY,435
40310,Western-Orange,01/01/2015,SUNDAY/HOLIDAY,1029
40310,Western-Orange,01/02/2015,WEEKDAY,2840
40310,Western-Orange,01/03/2015,SATURDAY,1610
40310,Western-Orange,01/04/2015,SUNDAY/HOLIDAY,1179
40310,Western-Orange,01/05/2015,WEEKDAY,3262
40310,Western-Orange,01/06/2015,WEEKDAY,3310
40310,Western-Orange,01/07/2015,WEEKDAY,2332
40310,Western-Orange,01/08/2015,WEEKDAY,2557
40310,Western-Orange,01/09/2015,WEEKDAY,3276
40310,Western-Orange,01/10/2015,SATURDAY,1479
40310,Western-Orange,01/11/2015,SUNDAY/HOLIDAY,1094
40310,Western-Orange,01/12/2015,WEEKDAY,3811
40310,Western-Orange,01/13/2015,WEEKDAY,3972
40310,Western-Orange,01/14/2015,WEEKDAY,3858
40310,Western-Orange,01/15/2015,WEEKDAY,3950
40310,Western-Orange,01/16/2015,WEEKDAY,3913
40310,Western-Orange,01/17/2015,SATURDAY,1825
40310,Western-Orange,01/18/2015,SUNDAY/HOLIDAY,1237
40310,Western-Orange,01/19/2015,WEEKDAY,2537
40310,Western-Orange,01/20/2015,WEEKDAY,4040
40310,Western-Orange,01/21/2015,WEEKDAY,4043
40310,Western-Orange,01/22/2015,WEEKDAY,4033
40310,Western-Orange,01/23/2015,WEEKDAY,3831
40310,Western-Orange,01/24/2015,SATURDAY,1779
40310,Western-Orange,01/25/2015,SUNDAY/HOLIDAY,1136
40310,Western-Orange,01/26/2015,WEEKDAY,3878
40310,Western-Orange,01/27/2015,WEEKDAY,4030
40310,Western-Orange,01/28/2015,WEEKDAY,4036
